Symbol,Name
AAPL,Apple Inc Common
AXP,American Express Company
BA,The Boeing Company
CAT,Caterpillar Inc Common
CSCO,"Cisco Systems, Inc."
CVX,Chevron Corp Common
DIS,The Walt Disney Company
DOW,Dow Inc Common
GS,"The Goldman Sachs Group, Inc."
HD,"The Home Depot, Inc."
IBM,International Business Machines Corporation
INTC,Intel Corp Common
JNJ,Johnson & Johnson Common
JPM,JPMorgan Chase & Co.
KO,The Coca-Cola Company
MCD,McDonald's Corporation
MMM,3M Company
MRK,"Merck & Co., Inc."
MSFT,Microsoft Corporation
NKE,NIKE Inc B Common
PG,The Procter & Gamble Company
TRV,"The Travelers Companies, Inc."
UNH,UnitedHealth Group Incorporated
V,Visa Inc A Common
VZ,Verizon Communications Inc.
WBA,
WMT,Walmart Inc.
