Symbol,Name
A,
AAMRQ,
AAV,
ABA,
ABG,
ABK,
ABT,Abbott Laboratories Common
ACF,
ACKH,
ACN,
ACS,
ACY,
AD,
ADL,
ADM,Archer-Daniels-Midland Co Common
AEP,American Electric Power Company Inc Common
AFN,
AGG,
AGM,
AIC,
AL,
ALS,
AM,
AMDA,
AMF,
AMO,
AMT,
AMX,
AN,
ANR,
ANV,
APO,
AR,
ARC,
ARR,
AS,
ASC,
ASF,
ASR,
AST,
ATS,
AX,
AXO,
AYE,
BA,The Boeing Company
BAW,
BBKS,
BCO,Brinks Co.
BCW,
BEAM,
BEC,
BEM,
BF,
BFO,
BGS,
BHMSQ,
BK,
BKR,Baker Hughes Company Class A Common
BLD,
BLS,
BMY,Bristol-Myers Squibb Co Common
BN,
BNL,
BO,
BOR,
BRY,
BUR,
BWN,
BX,
BYK,
C,
CAH,
CAL,Caleres Inc
CARD,
CAT,Caterpillar Inc Common
CBE,
CBO,
CBS,
CC,
CCB,
CCC,
CCK,Crown Holdings Inc
CD,
CDP,
CDR,
CEG,
CEN,
CF,
CG,
CGG,
CGH,
CGW,
CH,
CHM,
CI,
CIN,
CIT,
CIV,
CKL,
CL,Colgate-Palmolive Co Common
CLL,
CLU,
CMI,Cummins Inc Common
CMS,CMS Energy Corp Common
CN,
CNG,
CNN,
CNR,
CO,
COE,
COG,
COP,ConocoPhillips Common
CP,
CPB,Campbell's Co Common
CPC,
CPP,
CPPRQ,
CPS,
CPX,
CRF,
CRK,
CRR,
CS,
CSCS,
CSP,
CSR,
CSY,
CTN,
CUD,
CUE,
CVS,CVS Health Corp Common
CVX,
CVX,Chevron Corp Common
CW,Curtiss Wright Corp
CXT,
CZ,
D,Dominion Energy Inc Common
D,
DCNAQ,
DCO,
DD,
DE,Deere & Co Common
DEL,
DG,
DGR,
DI,
DM,
DML,
DOC,
DOW,
DPL,
DQE,
DRX,
DTE,DTE Energy Co Common
DWG,
DYN,
EAL,
EAS,
ED,Consolidated Edison Inc Common
EFU,
EIX,Edison International Common
EJN,
EKDKQ,
ELG,
EMR,Emerson Electric Co Common
ENRNQ,
ENS,
EQT,EQT Corp Common
ESB,
ESM,
ETN,Eaton Corporation PLC Common
ETR,Entergy Corp Common
EWB,
EXC,Exelon Corp Common
F,Ford Motor Co Common
FALB,
FBD,
FBO,
FCF,
FDMLQ,
FDS,
FE,FirstEnergy Corp Common
FFI,
FFS,
FIR,
FJCC,
FL,
FMC,FMC Corp
FN,
FO,
FPC,
FRO,
FST,
FT,
FTR,
FWLT,
G,
GAC,
GAF,
GAO,
GAPTQ,
GCO,Genesco Inc
GD,General Dynamics Corp Common
GDC,
GE,General Electric Co
GEB,
GF,
GFN,
GH,
GK,
GLW,Corning Inc Common
GMBL,
GN,
GNN,
GO,
GP,
GPT,
GPU,
GR,
GRA,
GRH,
GRL,
GSI,
GSK,
GSW,
GSX,
GT,Goodyear Tire & Rubber Co
GTE,
GTY,
GUX,
GWF,
GWOW,
HAL,Halliburton Co Common
HD,
HI,
HIR,
HLYS,
HM,
HNZ,
HON,Honeywell International Inc.
HON,
HPC,
HRW,
HSY,Hershey Co Common
HW,
HWM,Howmet Aerospace Inc Common
IBM,International Business Machines Corporation
IC,
ICA,
ICR,
INCLF,
IP,International Paper Co
IPL,
ISS,
ITC,
ITE,
ITT,ITT Inc
JI,
JJN,
JL,
JM,
JOL,
JOY,
JWC,
JWL,
K,Kellanova Common
KBR,
KLU,
KM,
KMB,Kimberly-Clark Corp Common
KN,
KNY,
KO,The Coca-Cola Company
KOE,
KR,Kroger Co Common
KRA,
KSE,
KSU,
KYR,
L,
LCE,
LGT,
LIL,
LIT,
LJ,
LKB,
LL,
LMT,Lockheed Martin Corp Common
LN,
LPT,
LSO,
LST,
M,
MAG,
MAY,
MCK,
MD,
MEA,
MET,
MF,
MGR,
MHT,
MIS,
ML,
MLL,
MMM,3M Company
MMR,
MMX,
MNC,
MO,Altria Group Inc
MOB,
MOH,
MPH,
MQ,
MQC,
MRK,"Merck & Co., Inc."
MRO,
MSI,Motorola Solutions Inc Common
MST,
MTLQQ,
MWV,
MYG,
MZ,
MZIAQ,
NAB,
NAC,
NAV,
NC,NACCO Industries Inc
NCR,
NEB,
NEE,NextEra Energy Inc Common
NES,
NFK,
NG,
NL,NL Industries Inc
NMK,
NND,
NP,
NSU,
NTY,
NUM,
OAT,
OI,
OKE,ONEOK Inc Common
OLN,Olin Corp
OT,
OWENQ,
PA,
PAS,
PBI,Pitney Bowes Inc
PC,
PCG,PG&E Corp Common
PD,
PDC,
PDY,
PEG,Public Service Enterprise Group Inc Common
PEL,
PEP,PepsiCo Inc Common
PET,
PFE,Pfizer Inc
PG,The Procter & Gamble Company
PGL,
PHA,
PN,
PPG,PPG Industries Inc Common
PRD,
PRX,
PSU,
PU,
R,
RAL,
RBR,
RCA,
RCB,
RCC,
RDT,
RGLD,
RI,
RJR,
RKS,
RLM,
ROK,Rockwell Automation Inc Common
RS,
RTN,
RTX,Raytheon Technologies Corp
RVB,
RVS,
RXM,
RYI,
RYR,
S,
SA,
SB,
SCI,
SCM,
SCO,
SFC,
SGIB,
SGP,
SH,
SHEL,
SHW,Sherwin-Williams Co Common
SIM,
SJO,
SLB,Schlumberger NV Common
SMB,
SMF,
SNT,
SO,Southern Co Common
SOC,
SPGI,S&P Global Inc Common
SPK,
SPP,
SQD,
SR,
SR,
SRL,
SRT,
ST,
STA,
STN,
STY,
SUO,
SVC,
SX,
SY,
T,
TF,
TFB,
TG,
TKR,Timken Co.
TMC,
TRA,
TRW,
TT,Trane Technologies PLC Common
TV,
TW,
TWX,
TX,
TXN,Texas Instruments Inc Common
TXT,Textron Inc Common
TXU,
UALAQ,
UCC,
UCL,
UCM,
UFL,
UGC,
UIS,Unisys Corp.
UK,
UN,
UNA,
UP,
USG,
USL,
USM,
UV,
VAR,
VAT,
VCA,
VO,
VRT,
WB,
WD,
WEAR,
WEC,WEC Energy Group Inc Common
WGL,
WH,
WHR,Whirlpool Corp Common
WHXCQ,
WIL,
WK,
WKU,
WLA,
WMRY,
WNDXQ,
WPI,
WS,
WTH,
WW,
WWY,
WY,Weyerhaeuser Co Common
WYE,
XA,
XEL,Xcel Energy Inc Common
XLO,
XOM,Exxon Mobil Corp
XRX,Xerox Holdings Corp
YB,
ZA,
ZB,
ZE,
