Symbol,Name
A,
AAMRQ,
AAV,
ABA,
ABG,
ABK,
ABT,Abbott Laboratories Common
ACF,
ACKH,
ACN,
ACS,
ACY,
AD,
ADL,
ADM,Archer-Daniels-Midland Co Common
AEP,American Electric Power Company Inc Common
AEX,
AGG,
AGM,
AIC,
AL,
ALS,
AM,
AMDA,
AMF,
AMO,
AMT,
AMX,
AN,
ANR,
ANV,
APO,
AR,
ARC,
ARR,
AS,
ASC,
ASF,
ASR,
AST,
ATS,
AUD,
AX,
AXO,
AYE,
BA,The Boeing Company
BAW,
BBKS,
BCO,Brinks Co.
BCW,
BEAM,
BEC,
BEM,
BF,
BFO,
BG,
BGS,
BHMSQ,
BK,
BKR,Baker Hughes Company Class A Common
BLD,
BLS,
BMY,Bristol-Myers Squibb Co Common
BN,
BNL,
BO,
BOR,
BRK,
BRY,
BUR,
BX,
BYK,
C,
CAH,
CAL,Caleres Inc
CARD,
CAT,Caterpillar Inc Common
CBE,
CBO,
CBS,
CC,
CCC,
CCK,Crown Holdings Inc
CD,
CDP,
CDR,
CEG,
CF,
CFS,
CG,
CGG,
CGH,
CGW,
CH,
CHM,
CI,
CIN,
CIT,
CITA,
CIV,
CKL,
CL,Colgate-Palmolive Co Common
CLL,
CLO,
CLU,
CMS,CMS Energy Corp Common
CN,
CNG,
CNN,
CNR,
CO,
COE,
COG,
COP,ConocoPhillips Common
CPB,Campbell's Co Common
CPC,
CPP,
CPPRQ,
CPS,
CPX,
CRK,
CRR,
CS,
CSC,
CSCS,
CSP,
CSR,
CSY,
CTN,
CUD,
CUE,
CV,
CVS,CVS Health Corp Common
CVX,
CVX,Chevron Corp Common
CW,Curtiss Wright Corp
CXT,
CZ,
D,
D,Dominion Energy Inc Common
DAY,
DCNAQ,
DCO,
DD,
DE,Deere & Co Common
DEL,
DG,
DGR,
DI,
DM,
DML,
DOC,
DOW,
DPL,
DQE,
DRE,
DTE,DTE Energy Co Common
DWG,
DYN,
EAL,
EAS,
ED,Consolidated Edison Inc Common
EIX,Edison International Common
EJN,
EKDKQ,
ELG,
ENRNQ,
ENS,
EQT,EQT Corp Common
ERP,
ESB,
ESM,
ETN,Eaton Corporation PLC Common
ETR,Entergy Corp Common
EWB,
EXC,Exelon Corp Common
F,Ford Motor Co Common
FALB,
FBD,
FBO,
FDMLQ,
FDS,
FE,FirstEnergy Corp Common
FFS,
FIR,
FJCC,
FL,
FN,
FO,
FPC,
FRO,
FST,
FT,
FTR,
FWLT,
G,
GAC,
GAO,
GAPTQ,
GCO,Genesco Inc
GD,General Dynamics Corp Common
GDC,
GE,General Electric Co
GEB,
GF,
GFN,
GH,
GK,
GLW,Corning Inc Common
GMBL,
GN,
GNN,
GO,
GPT,
GPU,
GR,
GRA,
GRH,
GRL,
GSW,
GSX,
GT,Goodyear Tire & Rubber Co
GTE,
GTY,
GUX,
GWOW,
HAL,Halliburton Co Common
HD,
HEW,
HI,
HIR,
HLYS,
HM,
HNZ,
HON,
HON,Honeywell International Inc.
HPC,
HRW,
HSY,Hershey Co Common
HW,
HWM,Howmet Aerospace Inc Common
IBM,International Business Machines Corporation
IC,
ICR,
INCLF,
IP,International Paper Co
IPL,
ISS,
ITC,
ITT,ITT Inc
JAEG,
JEF,
JI,
JJN,
JL,
JM,
JOY,
JWL,
K,Kellanova Common
KBR,
KLU,
KM,
KMB,Kimberly-Clark Corp Common
KN,
KNY,
KO,The Coca-Cola Company
KR,Kroger Co Common
KRA,
KSE,
KSP,
KSU,
KYR,
L,
LCE,
LGT,
LIL,
LIT,
LJ,
LKB,
LL,
LMT,Lockheed Martin Corp Common
LN,
LPT,
LSO,
LST,
M,
MAG,
MAY,
MCK,
MEA,
MET,
MF,
MGR,
MHT,
MIS,
MKG,
ML,
MLL,
MMM,3M Company
MMR,
MMX,
MNC,
MO,Altria Group Inc
MOB,
MOH,
MPH,
MQ,
MQC,
MRK,"Merck & Co., Inc."
MRO,
MSI,Motorola Solutions Inc Common
MST,
MTLQQ,
MUB,
MWV,
MYG,
MZ,
MZIAQ,
NAB,
NAC,
NAS,
NAV,
NC,NACCO Industries Inc
NCR,
NEB,
NEE,NextEra Energy Inc Common
NES,
NFK,
NG,
NKP,
NL,NL Industries Inc
NMK,
NND,
NP,
NSU,
NTY,
OAT,
OI,
OKE,ONEOK Inc Common
OLN,Olin Corp
OT,
OWENQ,
PA,
PAS,
PBI,Pitney Bowes Inc
PC,
PCG,PG&E Corp Common
PD,
PDC,
PDY,
PEG,Public Service Enterprise Group Inc Common
PEL,
PEP,PepsiCo Inc Common
PET,
PFE,Pfizer Inc
PFK,
PG,The Procter & Gamble Company
PGL,
PHA,
PN,
PPG,PPG Industries Inc Common
PRD,
PSU,
PU,
PXN,
R,
RA,
RAL,
RBR,
RCA,
RCB,
RCC,
RDT,
RI,
RJR,
RKS,
RLM,
RMB,
RMC,
ROK,Rockwell Automation Inc Common
RS,
RTN,
RTX,Raytheon Technologies Corp
RVB,
RVS,
RXM,
RYI,
RYR,
S,
SA,
SB,
SCI,
SCO,
SDG,
SFC,
SGIB,
SGP,
SH,
SHEL,
SHL,
SIM,
SJO,
SK,
SM,
SMB,
SMF,
SNT,
SO,Southern Co Common
SOC,
SPGI,S&P Global Inc Common
SPK,
SPP,
SQD,
SR,
SR,
SRL,
SRT,
ST,
STA,
STN,
STY,
SUO,
SUS,
SVC,
SX,
SY,
T,
TF,
TFB,
TG,
TMC,
TR,
TRA,
TREL,
TT,Trane Technologies PLC Common
TV,
TW,
TX,
TXN,Texas Instruments Inc Common
TXT,Textron Inc Common
TXU,
UALAQ,
UCC,
UCL,
UCM,
UGC,
UIS,Unisys Corp.
UK,
UN,
UNA,
UP,
USG,
USL,
USM,
VCA,
VO,
VON,
VRT,
WB,
WD,
WEAR,
WEC,WEC Energy Group Inc Common
WELB,
WGL,
WH,
WHR,Whirlpool Corp Common
WHXCQ,
WIL,
WK,
WKU,
WLA,
WMRY,
WNDXQ,
WPI,
WTH,
WW,
WWY,
WY,Weyerhaeuser Co Common
WYE,
XA,
XEL,Xcel Energy Inc Common
XLO,
XOM,Exxon Mobil Corp
XRX,Xerox Holdings Corp
YB,
ZA,
ZB,
ZE,
