Symbol,Name
AAV.TO,Advantage Energy Rg
ABCL.TO,ABCELLERA BIOLOGICS
ABST.TO,Absolute Softwar Rg
ABX.TO,Barrick Gold Rg
AC.TO,Air Canada Vtg
ACB.TO,Aurora Cannabis Rg
ACO.X.TO,Atco Non Vtg Rg-I
ACQ.TO,AutoCanada Rg
ADEN.TO,ADENTRA Rg
AEM.TO,Agnico Eagle Min Rg
AFN.TO,AG Growth Intl Rg
AGF.B.TO,Agf Mgmt -B-
AGI.TO,Alamos Gold Rg-A
AIF.TO,Altus Group Rg
AIM.TO,Aimia Rg
ALA.TO,AltaGas Rg
ALS.TO,Altius Minerals Rg
AND.TO,Andl Rg-SV-144A-S
AP.UN.TO,Allied Ppties Tr Ut
AQN.TO,Alg Pwr & Util Rg
AR.TO,Argonaut Gold Rg
ARE.TO,Aecon Group Rg
ARX.TO,ARC Res Rg
AT.TO,AcuityAds Holdin Rg
ATCO.TO,ATLAS CORP.
ATD.TO,Alim Couche-Tard Rg
ATH.TO,Athabasca Oil Rg
ATS.TO,ATS Rg
ATZ.TO,Aritzia Sub Vtg
AUPH.TO,AURINIA PHARM ORD
AW.UN.TO,A&W Revenue TU
AX.UN.TO,Artis REIT- TU
AYA.TO,Aya Gld & Slvr Rg
BAM.TO,Brookfield Rg-A-
BAMR.TO,Brkfld Asst Rg-A-LV
BB.TO,Blackberry Rg
BBD.B.TO,Bombardier Rg-B-SV
BCE.TO,BCE Rg
BDGI.TO,Badger Infr Sltn Rg
BDT.TO,Bird Constructio Rg
BEI.UN.TO,Boardwalk REIT TU
BEPC.TO,Brookf Exch SV Rg-A
BHC.TO,Bausch Health Rg
BIPC.TO,Brookf Exch SV Rg-A
BIR.TO,Birchcliff Energ Rg
BLDP.TO,Ballard Power Sy Rg
BLU.TO,BELLUS Health Rg
BLX.TO,Boralex Rg-A
BMO.TO,Bk Of Montreal Rg
BN.TO,Brookfield Rg
BNS.TO,Bk of Nova Scoti Rg
BOS.TO,AirBoss of Amer Rg
BTE.TO,Baytex Egy Rg
BTO.TO,B2Gold Rg
BYD.TO,Boyd Group Svc Rg
CAE.TO,CAE Rg
CAR.UN.TO,Cdn Apt Ppty TU
CAS.TO,Cascades Rg
CCA.TO,Cogeco Communica Rg
CCL.B.TO,CCL In Non Vtg-B Rg
CCO.TO,Cameco Rg
CEU.TO,CES Energy Soltn Rg
CF.TO,Canaccord Genuit Rg
CFP.TO,Canfor Corp Rg
CG.TO,Centerra Gold Rg
CGO.TO,Cogeco
CGX.TO,Cineplex Rg
CGY.TO,Calian Group Rg
CHE.UN.TO,Chemtrade Logistics
CHP.UN.TO,Choice Prop REIT
CHR.TO,Chorus Aviat V&VVtg
CIGI.TO,Colliers Int Grp SV
CIX.TO,CI Financial Rg
CJ.TO,Cardinal Energy Rg
CJR.B.TO,Corus Ent NVtg-B
CJT.TO,Cargojet Var Vtg Rg
CLS.TO,Celestica SVTG
CM.TO,Cdn Imperial Ban Rg
CMG.TO,Computer Modelli Rg
CMMC.TO,Copper Mountain Rg
CNE.TO,Canacol Energy Rg
CNQ.TO,Cdn Natural Res Rg
CNR.TO,Canadian Natl Rl Rg
CP.TO,CDN Pacific Rail Rg
CPG.TO,Crescent Pt Egy Rg
CPX.TO,Capital Power Rg
CR.TO,Crew Energy Rg
CRON.TO,Cronos Group Rg
CRR.UN.TO,Cromb REIT TU
CRT.UN.TO,CT REIT TU
CS.TO,Capstone Copper Rg
CSH.UN.TO,Chart Retir TU
