Symbol,Name
A,A
AAL,AAL
AAP,AAP
AAPL,AAPL
ABBV,ABBV
ABT,ABT
ACGL,ACGL
ACN,ACN
ADBE,ADBE
ADI,ADI
ADM,ADM
ADP,ADP
ADSK,ADSK
AEE,AEE
AEP,AEP
AES,AES
AFL,AFL
AIG,AIG
AIZ,AIZ
AJG,AJG
AKAM,AKAM
ALB,ALB
ALGN,ALGN
ALK,ALK
ALL,ALL
ALLE,ALLE
AMAT,AMAT
AMCR,AMCR
AMD,AMD
AME,AME
AMGN,AMGN
AMP,AMP
AMT,AMT
AMZN,AMZN
ANET,ANET
ANSS-202507,ANSS-202507
AON,AON
AOS,AOS
APA,APA
APD,APD
APH,APH
APTV,APTV
ARE,ARE
ATO,ATO
ATVI-202310,ATVI-202310
AVB,AVB
AVGO,AVGO
AVY,AVY
AWK,AWK
AXP,AXP
AZO,AZO
BA,BA
BAC,BAC
BALL,BALL
BAX,BAX
BBWI,BBWI
BBY,BBY
BDX,BDX
BEN,BEN
BF.B,BF.B
BIIB,BIIB
BIO,BIO
BK,BK
BKNG,BKNG
BKR,BKR
BLK,BLK
BMY,BMY
BR,BR
BRK.B,BRK.B
BRO,BRO
BSX,BSX
BWA,BWA
BXP,BXP
C,C
CAG,CAG
CAH,CAH
CARR,CARR
CAT,CAT
CB,CB
CBOE,CBOE
CBRE,CBRE
CCI,CCI
CCL,CCL
CDNS,CDNS
CDW,CDW
CE,CE
CEG,CEG
CF,CF
CFG,CFG
CHD,CHD
CHRW,CHRW
CHTR,CHTR
CI,CI
CINF,CINF
CL,CL
CLX,CLX
CMA,CMA
CMCSA,CMCSA
CME,CME
CMG,CMG
CMI,CMI
CMS,CMS
CNC,CNC
CNP,CNP
COF,COF
COO,COO
COP,COP
COR,COR
COST,COST
CPAY,CPAY
CPB,CPB
CPRT,CPRT
CPT,CPT
CRL,CRL
CRM,CRM
CSCO,CSCO
CSGP,CSGP
CSX,CSX
CTAS,CTAS
CTLT-202412,CTLT-202412
CTRA,CTRA
CTSH,CTSH
CTVA,CTVA
CVS,CVS
CVX,CVX
CZR,CZR
D,D
DAL,DAL
DAY,DAY
DD,DD
DE,DE
DFS-202505,DFS-202505
DG,DG
DGX,DGX
DHI,DHI
DHR,DHR
DIS,DIS
DISH-202312,DISH-202312
DLR,DLR
DLTR,DLTR
DOC,DOC
DOV,DOV
DOW,DOW
DPZ,DPZ
DRI,DRI
DTE,DTE
DUK,DUK
DVA,DVA
DVN,DVN
DXC,DXC
DXCM,DXCM
EA,EA
EBAY,EBAY
ECL,ECL
ED,ED
EFX,EFX
EG,EG
EIX,EIX
EL,EL
ELV,ELV
EMN,EMN
EMR,EMR
ENPH,ENPH
EOG,EOG
EPAM,EPAM
EQIX,EQIX
EQR,EQR
EQT,EQT
ES,ES
ESS,ESS
ETN,ETN
ETR,ETR
ETSY,ETSY
EVRG,EVRG
EW,EW
EXC,EXC
EXPD,EXPD
EXPE,EXPE
EXR,EXR
F,F
FANG,FANG
FAST,FAST
FCX,FCX
FDS,FDS
FDX,FDX
FE,FE
FFIV,FFIV
FI,FI
FIS,FIS
FITB,FITB
FMC,FMC
FOX,FOX
FOXA,FOXA
FRCB,FRCB
FRT,FRT
FSLR,FSLR
FTNT,FTNT
FTV,FTV
GD,GD
GE,GE
GEN,GEN
GILD,GILD
GIS,GIS
GL,GL
GLW,GLW
GM,GM
GNRC,GNRC
GOOG,GOOG
GOOGL,GOOGL
GPC,GPC
GPN,GPN
GRMN,GRMN
GS,GS
GWW,GWW
HAL,HAL
HAS,HAS
HBAN,HBAN
HCA,HCA
HD,HD
HES-202507,HES-202507
HIG,HIG
HII,HII
HLT,HLT
HOLX,HOLX
HON,HON
HPE,HPE
HPQ,HPQ
HRL,HRL
HSIC,HSIC
HST,HST
HSY,HSY
HUM,HUM
HWM,HWM
IBM,IBM
ICE,ICE
IDXX,IDXX
IEX,IEX
IFF,IFF
ILMN,ILMN
INCY,INCY
INTC,INTC
INTU,INTU
INVH,INVH
IP,IP
IPG,IPG
IQV,IQV
IR,IR
IRM,IRM
ISRG,ISRG
IT,IT
ITW,ITW
IVZ,IVZ
J,J
JBHT,JBHT
JCI,JCI
JKHY,JKHY
JNJ,JNJ
JNPR-202507,JNPR-202507
JPM,JPM
K,K
KDP,KDP
KEY,KEY
KEYS,KEYS
KHC,KHC
KIM,KIM
KLAC,KLAC
KMB,KMB
KMI,KMI
KMX,KMX
KO,KO
KR,KR
L,L
LDOS,LDOS
LEN,LEN
LH,LH
LHX,LHX
LIN,LIN
LKQ,LKQ
LLY,LLY
LMT,LMT
LNC,LNC
LNT,LNT
LOW,LOW
LRCX,LRCX
LUMN,LUMN
LUV,LUV
LVS,LVS
LW,LW
LYB,LYB
LYV,LYV
MA,MA
MAA,MAA
MAR,MAR
MAS,MAS
MCD,MCD
MCHP,MCHP
MCK,MCK
MCO,MCO
MDLZ,MDLZ
MDT,MDT
MET,MET
META,META
MGM,MGM
MHK,MHK
MKC,MKC
MKTX,MKTX
MLM,MLM
MMC,MMC
MMM,MMM
MNST,MNST
MO,MO
MOH,MOH
MOS,MOS
MPC,MPC
MPWR,MPWR
MRK,MRK
MRNA,MRNA
MRO-202411,MRO-202411
MS,MS
MSCI,MSCI
MSFT,MSFT
MSI,MSI
MTB,MTB
MTCH,MTCH
MTD,MTD
MU,MU
NCLH,NCLH
NDAQ,NDAQ
NDSN,NDSN
NEE,NEE
NEM,NEM
NFLX,NFLX
NI,NI
NKE,NKE
NOC,NOC
NOW,NOW
NRG,NRG
NSC,NSC
NTAP,NTAP
NTRS,NTRS
NUE,NUE
NVDA,NVDA
NVR,NVR
NWL,NWL
NWS,NWS
NWSA,NWSA
NXPI,NXPI
O,O
ODFL,ODFL
OGN,OGN
OKE,OKE
OMC,OMC
ON,ON
ORCL,ORCL
ORLY,ORLY
OTIS,OTIS
OXY,OXY
PAYC,PAYC
PAYX,PAYX
PCAR,PCAR
PCG,PCG
PEG,PEG
PEP,PEP
PFE,PFE
PFG,PFG
PG,PG
PGR,PGR
PH,PH
PHM,PHM
PKG,PKG
PLD,PLD
PM,PM
PNC,PNC
PNR,PNR
PNW,PNW
POOL,POOL
PPG,PPG
PPL,PPL
PRU,PRU
PSA,PSA
PSKY,PSKY
PSX,PSX
PTC,PTC
PWR,PWR
PXD-202405,PXD-202405
PYPL,PYPL
QCOM,QCOM
QRVO,QRVO
RCL,RCL
REG,REG
REGN,REGN
RF,RF
RHI,RHI
RJF,RJF
RL,RL
RMD,RMD
ROK,ROK
ROL,ROL
ROP,ROP
ROST,ROST
RSG,RSG
RTX,RTX
RVTY,RVTY
SBAC,SBAC
SBNY,SBNY
SBUX,SBUX
SCHW,SCHW
SEDG,SEDG
SEE,SEE
SHW,SHW
SIVBQ-202411,SIVBQ-202411
SJM,SJM
SLB,SLB
SNA,SNA
SNPS,SNPS
SO,SO
SPG,SPG
SPGI,SPGI
SRE,SRE
STE,STE
STLD,STLD
STT,STT
STX,STX
STZ,STZ
SWK,SWK
SWKS,SWKS
SYF,SYF
SYK,SYK
SYY,SYY
T,T
TAP,TAP
TDG,TDG
TDY,TDY
TECH,TECH
TEL,TEL
TER,TER
TFC,TFC
TFX,TFX
TGT,TGT
TJX,TJX
TMO,TMO
TMUS,TMUS
TPR,TPR
TRGP,TRGP
TRMB,TRMB
TROW,TROW
TRV,TRV
TSCO,TSCO
TSLA,TSLA
TSN,TSN
TT,TT
TTWO,TTWO
TXN,TXN
TXT,TXT
TYL,TYL
UAL,UAL
UDR,UDR
UHS,UHS
ULTA,ULTA
UNH,UNH
UNP,UNP
UPS,UPS
URI,URI
USB,USB
V,V
VFC,VFC
VICI,VICI
VLO,VLO
VMC,VMC
VNO,VNO
VRSK,VRSK
VRSN,VRSN
VRTX,VRTX
VTR,VTR
VTRS,VTRS
VZ,VZ
WAB,WAB
WAT,WAT
WBA-202508,WBA-202508
WBD,WBD
WDC,WDC
WEC,WEC
WELL,WELL
WFC,WFC
WHR,WHR
WM,WM
WMB,WMB
WMT,WMT
WRB,WRB
WRK-202407,WRK-202407
WST,WST
WTW,WTW
WY,WY
WYNN,WYNN
XEL,XEL
XOM,XOM
XRAY,XRAY
XYL,XYL
YUM,YUM
ZBH,ZBH
ZBRA,ZBRA
ZION,ZION
ZTS,ZTS
