Symbol,Name
AAMRQ,
AAPL,Apple Inc Common
AAV,
ABI,
ABS,
ABT,Abbott Laboratories Common
ACKH,
ACV,
ACY,
ADM,Archer-Daniels-Midland Co Common
ADP,ADP
AEP,American Electric Power Company Inc Common
AET,
AGC,
AH,
AHM,
AIG,American International Group Inc (AIG)
AIT,
AL,
ALS,
AMD,Advanced Micro Devices Inc.
AMI,
AMO,
AMP,
AMT,
AMX,
AN,
ANDW,
ANV,
APD,Air Products and Chemicals Inc Common
AR,
ARC,
AS,
ASA,ASA Gold & Precious Metals Ltd
ASC,
AST,
ATI,Allegheny Technologies Inc.
AVP,
AXP,American Express Company
BA,The Boeing Company
BAC,
BAC,Bank of America Corp
BALL,Ball Corp Common
BAX,Baxter International Inc Common
BBI,
BBWI,Bath & Body Works Inc Common
BC,Brunswick Corp.
BCO,Brinks Co.
BCR,
BCW,
BDK,
BDX,Becton Dickinson and Co Common
BEAM,
BEV,
BF.B,Brown–Forman
BFI,
BFO,
BGGSQ,
BHMSQ,
BKB,
BKR,Baker Hughes Company Class A Common
BLS,
BLY,
BMS,
BMY,Bristol-Myers Squibb Co Common
BN,
BNI,
BNL,
BNSSA,
BOL,
BOR,
BSET,Bassett Furniture Industries Inc
BT,
BUD,
BUR,
BWY,
C,
CAG,Conagra Brands Inc Common
CAL,Caleres Inc
CAT,Caterpillar Inc Common
CB,
CBB,
CBE,
CBM,
CBS,
CCB,
CCI,
CCK,Crown Holdings Inc
CEG,
CEN,
CG,
CGG,
CGP,
CHA,
CHM,
CHU,
CI,Cigna Group Common
CIC,
CK,
CKL,
CL,Colgate-Palmolive Co Common
CLN,
CLO,
CLX,Clorox Co Common
CMB,
CMI,Cummins Inc Common
CNA,CNA Financial Corp
CNG,
CNP,CenterPoint Energy Inc Common
CNW,
CNWEA,
COP,ConocoPhillips Common
COT,
CPB,Campbell's Co Common
CPPRQ,
CRK,
CSP,
CSR,
CSX,CSX Corp Common
CTCO,
CTX,
CUE,
CUL,
CVN,
CVS,CVS Health Corp Common
CVX,Chevron Corp Common
CXT,
CYR,
CZ,
D,Dominion Energy Inc Common
DALRQ,
DCNAQ,
DD,
DE,Deere & Co Common
DEC,
DG,
DGN,
DI,
DIGI,
DIS,The Walt Disney Company
DJ,
DLX,Deluxe Corp.
DM,
DOV,Dover Corp Common
DOW,
DTE,DTE Energy Co Common
DUK,Duke Energy Corp Common
DXC,DXC Technology Co
DYHGQ,
EAF,
EC,
ECH,
ED,Consolidated Edison Inc Common
EFU,
EIX,Edison International Common
EKDKQ,
EMR,Emerson Electric Co Common
ENRNQ,
ENS,
ESY,
ETN,Eaton Corporation PLC Common
ETR,Entergy Corp Common
EXC,Exelon Corp Common
F,Ford Motor Co Common
FBO,
FDS,
FDX,FedEx Corp Common
FE,FirstEnergy Corp Common
FG,
FHP,
FIN,
FIR,
FJ,
FJCC,
FL,
FLC,
FLTWQ,
FMC,FMC Corp
FNB,
FPA,
FRM,
FTR,
FWLT,
G,
GAP,The Great Atlantic & Pacific Tea Co
GAPTQ,
GCO,Genesco Inc
GD,General Dynamics Corp Common
GE,General Electric Co
GEB,
GHB,
GIS,General Mills Inc Common
GLD,
GLW,Corning Inc Common
GNE,
GNN,
GOSHA,
GP,
GPC,Genuine Parts Co Common
GQ,
GR,
GRA,
GRL,
GSX,
GT,Goodyear Tire & Rubber Co
GTE,
GWF,
GWOW,
GWW,WW Grainger Inc Common
H,
HAL,Halliburton Co Common
HAS,Hasbro Inc
HBJ,
HCA,
HDLM,
HES,
HI,
HIA,
HLT,
HM,
HNZ,
HON,
HON,Honeywell International Inc.
HPC,
HPQ,Hewlett-Packard Co
HSH,
HST,Host Hotels & Resorts Inc Common
HSY,Hershey Co Common
HT,
HTMXQ,
HUM,Humana Inc Common
HWM,Howmet Aerospace Inc Common
HWR,
I,
IBM,International Business Machines Corporation
IDL,
IFC,
IFF,International Flavors & Fragrances Inc Common
IK,
INCLF,
INGR,
INTC,Intel Corp Common
IP,International Paper Co
ISS,
ITT,ITT Inc
ITW,Illinois Tool Works Inc Common
JCI,
JNJ,Johnson & Johnson Common
JOY,
JP,
JPM,
JPM,JPMorgan Chase & Co.
JWC,
JWN,
K,Kellanova Common
KATE,
KCC,
KLU,
KM,
KMB,Kimberly-Clark Corp Common
KMG,
KO,The Coca-Cola Company
KR,Kroger Co Common
KRA,
KRI,
LCE,
LDG,
LHX,L3Harris Technologies Inc Common
LINB,
LIT,
LKS,
LLX,
LLY,Eli Lilly and Co Common
LMT,Lockheed Martin Corp Common
LNC,Lincoln National Corp
LOR,
LOTS,
LOW,Lowe's Companies Inc Common
LPX,Louisiana-Pacific Corp.
LT,
LTC,
LUB,
MAI,
MAS,Masco Corp Common
MAT,Mattel Inc
MAY,
MCA,
MCD,McDonald's Corporation
MCIC,
MCO,Moody's Corp Common
MD,
MDP,
MDRIQ,
MEA,
MEE,
MEL,
MER,
MHC,
MKG,
ML,
MLL,
MMM,3M Company
MNR,
MO,Altria Group Inc
MOB,
MOH,
MRK,"Merck & Co., Inc."
MRO,
MSI,Motorola Solutions Inc Common
MST,
MTLQQ,
MWV,
MXS,
MYG,
MZIAQ,
NAV,
NC,NACCO Industries Inc
NCR,
NEE,NextEra Energy Inc Common
NEM,Newmont Corporation Common
NL,NL Industries Inc
NMK,
NOC,Northrop Grumman Corp Common
NOXLB,
NRTLQ,
NSC,Norfolk Southern Corp Common
NSM,
NUE,Nucor Corp Common
NWA,
NYN,
NYT,New York Times Co
OAT,
OI,
OKE,ONEOK Inc Common
OM,
OMX,
OVT,
OWENQ,
OXY,Occidental Petroleum Corp Common
PA,
PAC,
PAS,
PBI,Pitney Bowes Inc
PCAR,Paccar Inc Common
PCG,PG&E Corp Common
PCH,PotlatchDeltic Corp
PCI,
PCLB,
PD,
PDQ,
PEG,Public Service Enterprise Group Inc Common
PEL,
PEP,PepsiCo Inc Common
PET,
PFE,Pfizer Inc
PG,The Procter & Gamble Company
PGL,
PH,Parker-Hannifin Corp Common
PHA,
PHM,Pultegroup Inc Common
PIN,
PN,
PNU,
PPG,PPG Industries Inc Common
PRD,
PRM,
PSY,
PVN,
PZE,
R,Ryder System Inc
RADCQ,
RAL,
RAM,
RBD,
RCB,
RDC,
RDS,
RE,
RJR,
RLM,
RML,
ROH,
ROK,Rockwell Automation Inc Common
ROP,
RRD,
RSHCQ,
RTN,
RTX,Raytheon Technologies Corp
RVTY,Revvity Inc Common
RYI,
RYN,
S,
SA,
SAF,
SAI,
SB,
SFA,
SFX,
SGP,
SHEL,
SHOY,
SHW,Sherwin-Williams Co Common
SK,
SKB,
SKY,Skyline Champion Corp
SLB,Schlumberger NV Common
SLC,
SMF,
SMI,
SMS,
SNA,Snap-On Inc Common
SNT,
SO,Southern Co Common
SPGI,S&P Global Inc Common
SPP,
SPXC,SPX Corp.
SQB,
SQD,
SRD,
STN,
STO,
STY,
SUN,
SVU,
SWK,Stanley Black & Decker Inc Common
SYN,
T,
T,AT&T Inc
TA,
TAP,Molson Coors Beverage Co B Common
TCB,
TCOMA,
TDM,
TEK,
TEN,
TET,
TFB,
TGNA,TEGNA Inc
TGR,
TGT,Target Corp Common
THC,Tenet Healthcare Corp.
TIC,
TJX,TJX Companies Inc Common
TKA,
TKR,Timken Co.
TMC,
TNB,
TOY,
TRB,
TRR,
TRV,"The Travelers Companies, Inc."
TRW,
TT,Trane Technologies PLC Common
TWX,
TX,
TXN,Texas Instruments Inc Common
TXT,Textron Inc Common
TXU,
UALAQ,
UCC,
UCL,
UCM,
UCT,
UH,
UIS,Unisys Corp.
UK,
UN,
UNP,Union Pacific Corp Common
