Symbol,Name
AC.MX,Arca Continental Rg
ALFAA.MX,Alfa Rg-A
AMXL.MX,America Movil-L
ASURB.MX,ASUR -B
BIMBOA.MX,Grupo Bimbo-A
BSMXB.MX,Santand-B Reg-S Rg
CEMEXCPO.MX,Cemex-Cpo
ELEKTRA.MX,Grupo Elektra Rg
FEMSAUBD.MX,Fomento Econom Uts
FUNO11.MX,Banco Actinver-11
GCARSOA1.MX,Grupo Carso N-A1
GFINBURO.MX,Grupo Financ-O
GFNORTEO.MX,Grupo Fin Banorte-O
GMEXICOB.MX,Gmexico-B
GRUMAB.MX,Gruma-B
IENOVA.MX,IENOVA Rg
MEXCHEM.MX,Mexichem Rg
PE&OLES.MX,Ind Penoles
TLEVISACPO.MX,Grupo Televisa-Cpo
WALMEX.MX,Wal-Mart Rg
