Symbol,Name
A,
AAMRQ,
AAV,
ABA,
ABC,
ABT,Abbott Laboratories Common
ACF,
ACKH,
ACN,
ACR,
ACS,
ACY,
AD,
ADL,
ADM,Archer-Daniels-Midland Co Common
AEE,Ameren Corp Common
AEP,American Electric Power Company Inc Common
AFN,
AGM,
AIC,
AL,
ALS,
AM,
AMDA,
AMF,
AMO,
AMP,
AMT,
AMX,
AN,
ANR,
ANV,
AR,
ARA,
ARC,
ARR,
AS,
ASA,ASA Gold & Precious Metals Ltd
ASC,
ASR,
AST,
AVP,
AXO,
AYE,
BA,The Boeing Company
BAW,
BBKS,
BCO,Brinks Co.
BCW,
BEAM,
BEC,
BF,
BFO,
BGGSQ,
BHMSQ,
BKR,Baker Hughes Company Class A Common
BMY,Bristol-Myers Squibb Co Common
BN,
BNL,
BNSSA,
BOR,
BRY,
BUR,
BWN,
BX,
BYK,
C,
CAL,Caleres Inc
CARD,
CAT,Caterpillar Inc Common
CBE,
CBM,
CBO,
CBS,
CCB,
CCC,
CCK,Crown Holdings Inc
CDP,
CEG,
CEN,
CF,
CG,
CGG,
CH,
CHM,
CID,
CIN,
CIT,
CIV,
CKL,
CL,Colgate-Palmolive Co Common
CLL,
CLU,
CLX,Clorox Co Common
CMI,Cummins Inc Common
CMS,CMS Energy Corp Common
CNG,
CO,
COE,
COP,ConocoPhillips Common
COT,
COX,
CP,
CPB,Campbell's Co Common
CPPRQ,
CPS,
CPX,
CRF,
CRK,
CRR,
CS,
CSCS,
CSP,
CSR,
CSY,
CTN,
CUD,
CUE,
CVS,CVS Health Corp Common
CVX,
CVX,Chevron Corp Common
CW,Curtiss Wright Corp
CXT,
CZ,
D,Dominion Energy Inc Common
DALRQ,
DCNAQ,
DD,
DE,Deere & Co Common
DEL,
DFC,
DG,
DGR,
DI,
DM,
DML,
DN,
DOC,
DOW,
DPL,
DQE,
DTE,DTE Energy Co Common
DYN,
EAL,
EAS,
ED,Consolidated Edison Inc Common
EFU,
EIX,Edison International Common
EJN,
EKDKQ,
ELG,
EMR,Emerson Electric Co Common
ENRNQ,
ENS,
EQT,EQT Corp Common
ESB,
ESM,
ETN,Eaton Corporation PLC Common
ETR,Entergy Corp Common
EXC,
EXC,Exelon Corp Common
F,Ford Motor Co Common
FAC,
FALB,
FBD,
FBG,
FBO,
FCF,
FDMLQ,
FDS,
FE,FirstEnergy Corp Common
FFI,
FFS,
FIN,
FIR,
FJCC,
FL,
FMC,FMC Corp
FN,
FO,
FPC,
FRO,
FST,
FT,
FTR,
FWLT,
G,
GAC,
GAF,
GAO,
GAPTQ,
GCO,Genesco Inc
GD,General Dynamics Corp Common
GDC,
GE,General Electric Co
GEB,
GET,
GF,
GG,
GH,
GID,
GIS,General Mills Inc Common
GK,
GLD,
GLR.A,
GLW,Corning Inc Common
GMBL,
GN,
GO,
GP,
GPT,
GPU,
GQ,
GR,
GRA,
GRH,
GRL,
GSI,
GSK,
GSX,
GT,Goodyear Tire & Rubber Co
GTE,
GTY,
GUX,
GWF,
GWOW,
GWU,
HAL,Halliburton Co Common
HBJ,
HC,
HD,
HES,
HI,
HIR,
HLYS,
HM,
HNS,
HNZ,
HON,
HON,Honeywell International Inc.
HPC,
HSY,Hershey Co Common
HW,
HWM,Howmet Aerospace Inc Common
IBM,International Business Machines Corporation
IBP,
IC,
ICA,
IDA,Idacorp Inc
INCLF,
IP,International Paper Co
IPL,
ISS,
ITC,
ITE,
ITT,ITT Inc
JEF,Jefferies Financial Group Inc
JI,
JJN,
JL,
JM,
JOL,
JOY,
JWC,
JWL,
K,Kellanova Common
KBR,
KLU,
KM,
KMB,Kimberly-Clark Corp Common
KN,
KNY,
KO,The Coca-Cola Company
KOE,
KR,Kroger Co Common
KRA,
KSE,
KSU,
KW,
KYR,
LCE,
LGT,
LIT,
LJ,
LLX,
LMT,Lockheed Martin Corp Common
LN,
LPT,
LSO,
LST,
LY,
M,
MAG,
MAK.A,
MAY,
MCA,
MD,
MDC,
MDP,
MEA,
MET,
MF,
MGR,
MHT,
MIS,
ML,
MLL,
MMA,
MMM,3M Company
MMR,
MNC,
MO,Altria Group Inc
MOB,
MOH,
MPH,
MQC,
MRK,"Merck & Co., Inc."
MRO,
MS,
MSI,Motorola Solutions Inc Common
MST,
MTLQQ,
MWV,
MYG,
MZ,
MZIAQ,
NAB,
NAC,
NAV,
NC,NACCO Industries Inc
NCE,
NCR,
NEE,NextEra Energy Inc Common
NEM,Newmont Corporation Common
NES,
NFK,
NG,
NL,NL Industries Inc
NMK,
NP,
NST,
NTY,
NUM,
OAT,
OI,
OKE,ONEOK Inc Common
OLN,Olin Corp
OT,
OWENQ,
PA,
PAS,
PBI,Pitney Bowes Inc
PC,
PCG,PG&E Corp Common
PD,
PDC,
PEG,Public Service Enterprise Group Inc Common
PEL,
PEP,PepsiCo Inc Common
PET,
PFE,Pfizer Inc
PG,The Procter & Gamble Company
PGL,
PHA,
PN,
PPG,PPG Industries Inc Common
PPI,
PRD,
PRX,
PU,
R,
RAL,
RCA,
RCB,
RCC,
RDGE,
RDT,
REV,
RGLD,
RJR,
RLM,
ROK,Rockwell Automation Inc Common
ROP,
RS,
RTN,
RTX,Raytheon Technologies Corp
RVB,
RVS,
RXM,
RYI,
RYR,
S,
SA,
SAF,
SB,
SCI,
SCM,
SCO,
SFF,
SFN,
SGIB,
SGP,
SHEL,
SHW,Sherwin-Williams Co Common
SIM,
SJO,
SLB,Schlumberger NV Common
SLZ,
SMB,
SMF,
SMI,
SNT,
SO,Southern Co Common
SOC,
SPGI,S&P Global Inc Common
SPK,
SPP,
SQB,
SQD,
SR,
SR,
SRL,
SRT,
SRY,
ST,
STA,
STN,
STY,
SUN,
SUO,
SVC,
SVM,
SX,
SY,
T,
TEK,
TET,
TF,
TFB,
TG,
TKR,Timken Co.
TMC,
TRA,
TRW,
TT,Trane Technologies PLC Common
TW,
TWX,
TX,
TXG,
TXN,Texas Instruments Inc Common
TXT,Textron Inc Common
TXU,
UALAQ,
UCC,
UCL,
UCM,
UD,
UFL,
UIS,Unisys Corp.
UK,
UN,
UNC,
UNP,Union Pacific Corp Common
USG,
USM,
UV,
VAR,
VAT,
VEN,
VHI,
VO,
WD,
WEAR,
WEC,WEC Energy Group Inc Common
WGL,
WH,
WHR,Whirlpool Corp Common
WHXCQ,
WLA,
WNDXQ,
WPI,
WS,
WW,
WWY,
WY,Weyerhaeuser Co Common
WYE,
XEL,Xcel Energy Inc Common
XLO,
XOM,Exxon Mobil Corp
XRX,Xerox Holdings Corp
ZA,
ZB,
ZE,
