Symbol,Name
AAMRQ,
AAPL,Apple Inc Common
AAV,
ABI,
ABS,
ABT,Abbott Laboratories Common
ACKH,
ACV,
ACY,
ADM,Archer-Daniels-Midland Co Common
ADP,ADP
AEP,American Electric Power Company Inc Common
AET,
AGC,
AHM,
AIG,American International Group Inc (AIG)
AIT,
AL,
AMD,Advanced Micro Devices Inc.
AMH,
AMI,
AMP,
AMT,
AMX,
AN,
ANDW,
ANV,
APD,Air Products and Chemicals Inc Common
AR,
ARC,
AS,
ASA,ASA Gold & Precious Metals Ltd
ASC,
AST,
ATI,Allegheny Technologies Inc.
AVP,
AVY,Avery Dennison Corp Common
AXP,American Express Company
BA,The Boeing Company
BAC,
BAC,Bank of America Corp
BALL,Ball Corp Common
BAX,Baxter International Inc Common
BBI,
BBWI,Bath & Body Works Inc Common
BC,Brunswick Corp.
BCO,Brinks Co.
BCR,
BDK,
BDX,Becton Dickinson and Co Common
BEAM,
BEV,
BF.B,Brown–Forman
BFI,
BFO,
BGGSQ,
BHMSQ,
BKB,
BKR,Baker Hughes Company Class A Common
BLS,
BLY,
BMS,
BMY,Bristol-Myers Squibb Co Common
BN,
BNI,
BNL,
BNSSA,
BOL,
BSET,Bassett Furniture Industries Inc
BT,
BUD,
BWY,
C,
CA,
CAG,Conagra Brands Inc Common
CAL,Caleres Inc
CAT,Caterpillar Inc Common
CB,
CBB,
CBE,
CBS,
CCB,
CCI,
CCK,Crown Holdings Inc
CDD,
CEG,
CEN,
CG,
CGP,
CHA,
CHM,
CHRS,
CHU,
CI,Cigna Group Common
CIC,
CKL,
CL,Colgate-Palmolive Co Common
CLN,
CLO,
CLX,Clorox Co Common
CMB,
CMCSA,Comcast Corp A Common
CMI,Cummins Inc Common
CNA,CNA Financial Corp
CNG,
CNP,CenterPoint Energy Inc Common
CNW,
CNWEA,
COP,ConocoPhillips Common
COT,
CPB,Campbell's Co Common
CPPRQ,
CPQ,
CRR,
CSP,
CSR,
CSX,CSX Corp Common
CTCO,
CTX,
CUE,
CUL,
CVGQE,
CVS,CVS Health Corp Common
CVX,Chevron Corp Common
CXT,
CYR,
D,Dominion Energy Inc Common
DALRQ,
DCNAQ,
DD,
DDS,Dillard's Inc.
DE,Deere & Co Common
DEC,
DGN,
DI,
DIGI,
DIS,The Walt Disney Company
DJ,
DLX,Deluxe Corp.
DOV,Dover Corp Common
DOW,
DTE,DTE Energy Co Common
DUK,Duke Energy Corp Common
DXC,DXC Technology Co
DYHGQ,
EAF,
EC,
ECH,
ED,Consolidated Edison Inc Common
EFU,
EIX,Edison International Common
EKDKQ,
EMR,Emerson Electric Co Common
ENRNQ,
ENS,
ESY,
ETN,Eaton Corporation PLC Common
ETR,Entergy Corp Common
EXC,Exelon Corp Common
F,Ford Motor Co Common
FBO,
FCN,
FDS,
FDX,FedEx Corp Common
FE,FirstEnergy Corp Common
FG,
FHP,
FIN,
FIR,
FJ,
FJCC,
FL,
FLC,
FLMIQ,
FLTWQ,
FMC,FMC Corp
FNB,
FRB,
FRM,
FWLT,
G,
GAP,The Great Atlantic & Pacific Tea Co
GAPTQ,
GCO,Genesco Inc
GD,General Dynamics Corp Common
GE,General Electric Co
GEB,
GFS.A,
GIS,General Mills Inc Common
GLD,
GLW,Corning Inc Common
GNE,
GNN,
GOSHA,
GP,
GPC,Genuine Parts Co Common
GQ,
GR,
GRA,
GRL,
GSX,
GT,Goodyear Tire & Rubber Co
GTE,
GWF,
GWOW,
GWW,WW Grainger Inc Common
H,
HAL,Halliburton Co Common
HAS,Hasbro Inc
HBJ,
HCA,
HD,"The Home Depot, Inc."
HDLM,
HES,
HI,
HIA,
HLT,
HM,
HNZ,
HON,
HON,Honeywell International Inc.
HP,Helmerich & Payne Inc
HPC,
HPQ,Hewlett-Packard Co
HRB,H&R Block Inc
HSH,
HST,Host Hotels & Resorts Inc Common
HSY,Hershey Co Common
HTMXQ,
HUM,Humana Inc Common
HWM,Howmet Aerospace Inc Common
I,
IBM,International Business Machines Corporation
IDL,
IFF,International Flavors & Fragrances Inc Common
IK,
IKN,
IMSI,
INCLF,
INGR,
INTC,Intel Corp Common
IP,International Paper Co
ISS,
ITT,ITT Inc
ITW,Illinois Tool Works Inc Common
JCI,
JERR,
JNJ,Johnson & Johnson Common
JP,
JPM,
JPM,JPMorgan Chase & Co.
JWN,
K,Kellanova Common
KATE,
KLU,
KM,
KMB,Kimberly-Clark Corp Common
KMG,
KO,The Coca-Cola Company
KOP,
KR,Kroger Co Common
KRA,
KRI,
LCE,
LDG,
LHX,L3Harris Technologies Inc Common
LINB,
LIT,
LKS,
LLX,
LLY,Eli Lilly and Co Common
LMT,Lockheed Martin Corp Common
LNC,Lincoln National Corp
LOR,
LOTS,
LOW,Lowe's Companies Inc Common
LPX,Louisiana-Pacific Corp.
LT,
LUB,
MAI,
MAS,Masco Corp Common
MAT,Mattel Inc
MAY,
MCA,
MCD,McDonald's Corporation
MCIC,
MCK,
MCO,Moody's Corp Common
MD,
MDP,
MDRIQ,
MDT,Medtronic PLC Common
MEA,
MEE,
MEL,
MER,
MHC,
MKG,
ML,
MLL,
MMC,Marsh & McLennan Companies Inc Common
MMM,3M Company
MNR,
MO,Altria Group Inc
MOB,
MOH,
MRK,"Merck & Co., Inc."
MRO,
MSI,Motorola Solutions Inc Common
MST,
MTLQQ,
MWI,
MWV,
MXS,
MYG,
MZIAQ,
NAV,
NC,NACCO Industries Inc
NCR,
NEE,NextEra Energy Inc Common
NEM,Newmont Corporation Common
NEU,Newmarket Corp
NL,NL Industries Inc
NMK,
NOC,Northrop Grumman Corp Common
NOXLB,
NRTLQ,
NSC,Norfolk Southern Corp Common
NSI,
NSM,
NUE,Nucor Corp Common
NWA,
NYN,
NYT,New York Times Co
OAT,
OKE,ONEOK Inc Common
OM,
OMX,
OWENQ,
OXY,Occidental Petroleum Corp Common
PA,
PAC,
PAS,
PBI,Pitney Bowes Inc
PCAR,Paccar Inc Common
PCG,PG&E Corp Common
PCH,PotlatchDeltic Corp
PCI,
PCLB,
PD,
PDG,
PDQ,
PEG,Public Service Enterprise Group Inc Common
PEL,
PEP,PepsiCo Inc Common
PET,
PFE,Pfizer Inc
PG,The Procter & Gamble Company
PGL,
PH,Parker-Hannifin Corp Common
PHA,
PHL,
PHM,Pultegroup Inc Common
PIN,
PLL,
PN,
PNU,
PPG,PPG Industries Inc Common
PRD,
PRM,
PSY,
PVN,
PZE,
R,Ryder System Inc
RADCQ,
RAL,
RAM,
RBD,
RBK,
RDC,
RE,
RJR,
RLM,
RML,
ROH,
ROK,Rockwell Automation Inc Common
ROP,
RRD,
RSHCQ,
RTN,
RTX,Raytheon Technologies Corp
RVTY,Revvity Inc Common
RYI,
S,
SAF,
SAI,
SB,
SCI,Service Corp. Int'l
SFA,
SFX,
SGP,
SHEL,
SHOY,
SHW,Sherwin-Williams Co Common
SK,
SKB,
SKY,Skyline Champion Corp
SLB,Schlumberger NV Common
SMI,
SMS,
SNA,Snap-On Inc Common
SNT,
SO,Southern Co Common
SPGI,S&P Global Inc Common
SPP,
SPXC,SPX Corp.
SQB,
SQD,
STN,
STO,
SUN,
SVU,
SWK,Stanley Black & Decker Inc Common
SYN,
SYY,Sysco Corp Common
T,
T,AT&T Inc
TA,
TAP,Molson Coors Beverage Co B Common
TCOMA,
TDM,
TEK,
TEN,
TET,
TGNA,TEGNA Inc
TGR,
TGT,Target Corp Common
THC,Tenet Healthcare Corp.
THY,
TIC,
TIN,
TJX,TJX Companies Inc Common
TKA,
TKR,Timken Co.
TMC,
TNB,
TOY,
TRB,
TRV,"The Travelers Companies, Inc."
TRW,
