Symbol,Name
AMS.VI,ams-OSRAM I
ANDR.VI,Andritz I
ATS.VI,AT & S Austria Te I
BG.VI,BAWAG Group Br
CAI.VI,CA Imm Anlagen I
DOC.VI,Do & Co I
EBS.VI,Erste Group Bk I
FACC.VI,FACC I
KTN.VI,Kontron
LNZ.VI,Lenzing I
MMK.VI,Mayr-Melnhof Kart I
OMV.VI,OMV I
PAL.VI,Palfinger I
POST.VI,Oesterreich Post I
RBI.VI,Raiff Bank Int I
SBO.VI,SBO I
SEM.VI,Semperit I
UQA.VI,UNIQA Insur Gr I
VER.VI,Verbund
VIG.VI,Vienna Insur Gr I
VOE.VI,voestalpine I
WIE.VI,Wienerberger I
