Symbol,Name
ABB,ABB
ACC,ACC
AMBUJACEM,AMBUJACEM
BAJAJAUTO,BAJAJAUTO
BHARTIARTL,BHARTIARTL
BHEL,BHEL
BPCL,BPCL
CAIRN,CAIRN
CIPLA,CIPLA
DRREDDY,DRREDDY
GAIL,GAIL
GLAXO,GLAXO
GRASIM,GRASIM
HCLTECH,HCLTECH
HDFC,HDFC
HDFCBANK,HDFCBANK
HEROHONDA,HEROHONDA
HINDALCO,HINDALCO
HINDUNILVR,HINDUNILVR
ICICIBANK,ICICIBANK
IDEA,IDEA
INFOSYSTCH,INFOSYSTCH
ITC,ITC
LT,LT
M&M,M&M
MARUTI,MARUTI
NATIONALUM,NATIONALUM
NTPC,NTPC
ONGC,ONGC
PNB,PNB
RANBAXY,RANBAXY
RCOM,RCOM
REL,REL
RELIANCE,RELIANCE
RPL,RPL
SAIL,SAIL
SATYAMCOMP,SATYAMCOMP
SBIN,SBIN
SIEMENS,SIEMENS
STER,STER
SUNPHARMA,SUNPHARMA
SUZLON,SUZLON
TATAMOTORS,TATAMOTORS
TATAPOWER,TATAPOWER
TATASTEEL,TATASTEEL
TCS,TCS
UNITECH,UNITECH
VSNL,VSNL
WIPRO,WIPRO
ZEEL,ZEEL
