Symbol,Name
ABCB4.SA,ABC Br Conv Pfd N2
ABEV3.SA,Ambev SA
ALSC3.SA,Aliansce Shop NM Rg
AMAR3.SA,Marisa Lojas NM Rg
ANIM3.SA,Gaec Educacao NM Rg
ARZZ3.SA,Arezzo Ind NM Rg
BBAS3.SA,Banco do Brasil NM
BBDC3.SA,Bradesco N1
BBDC4.SA,Bradesco Pfd N1
BBSE3.SA,BB Seguridade Rg
BBTG11.SA,BTG Pact Part CDA
BEEF3.SA,Minerva NM Rg
BRAP4.SA,Bradespar Pfd N1
BRFS3.SA,BRF NM
BRKM5.SA,Braskem Pfd-A N1
BRML3.SA,BR Malls Part NM Rg
BRPR3.SA,BR Properties NM
BRSR6.SA,Banrisul Pfd-B
BTOW3.SA,B2W Cia Digital NM
BVMF3.SA,BMF Bovespa NM
CCRO3.SA,CCR NM
CESP6.SA,CESP Pfd-B N1
CGAS5.SA,Comgas Pfd-A
CIEL3.SA,Cielo Rg
CMIG4.SA,Cemig Pfd N1
COCE5.SA,COELCE Pfd-A
CPFE3.SA,CPFL Energia NM Rg
CPLE6.SA,Copel Pfd-B N1
CSAN3.SA,Cosan NM Rg
CSMG3.SA,Cia Saneament MG Rg
CSNA3.SA,Sid Nacional
CVCB3.SA,CVC Brasil NM Rg
CYRE3.SA,Cyrela Brazil
DIRR3.SA,Direcional NM Rg
DTEX3.SA,Duratex NM Rg
ECOR3.SA,EcoRodovias NM Rg
EGIE3.SA,ENGIE Brasil Rg
ELET3.SA,Eletrobras N1
ELET6.SA,Eletrobras Pfd-B N1
ELPL4.SA,Eletropaulo Pfd N2
EMBR3.SA,Embraer NM
ENBR3.SA,Energias do Brsl Rg
EQTL3.SA,Eqtl Energia NM Rg
EVEN3.SA,Even Constr NM Rg
EZTC3.SA,Ez Tec NM Rg
FIBR3.SA,Fibria NM Rg
FLRY3.SA,Fleury NM Rg
GFSA3.SA,Gafisa NM Rg
GGBR3.SA,Gerdau N1 Rg
GGBR4.SA,Gerdau Pfd N1
GOAU4.SA,Gerdau Met Pfd N1
GOLL4.SA,Gol Linhas Pfd N2
GRND3.SA,Grendene NM Rg
GUAR3.SA,Guararapes
HBOR3.SA,Helbor NM Rg
HGTX3.SA,Cia Hering NM Rg
HYPE3.SA,Hypermarcas NM Rg
IGTA3.SA,Iguatemi Empresa Rg
ITSA4.SA,Itausa Pfd N1
ITUB4.SA,Itauunibanco Pfd N1
JBSS3.SA,JBS NM Rg
JHSF3.SA,JHSF Part NM Rg
JSLG3.SA,JSL SA NM
KLBN11.SA,Klabin CDA
KROT3.SA,Kroton Educat NM
LAME3.SA,Lojas Americanas
LAME4.SA,Loja Americanas Pfd
LEVE3.SA,Mahle-Metal Leve NM
LIGT3.SA,Light NM Rg
LINX3.SA,Linx NM Rg
LPSB3.SA,Lopes Brasil NM Rg
LREN3.SA,Lojas Renner NM Rg
MAGG3.SA,Magnesita SA NM Rg
MDIA3.SA,M Dias Branco NM Rg
MEAL3.SA,IMC Alimentacao
MGLU3.SA,Magazine Luiza N Rg
MILS3.SA,Mills NM Rg
MPLU3.SA,Multiplus NM Rg
MRFG3.SA,Marfrig Global NM
MRVE3.SA,MRV Engenharia N Rg
MULT3.SA,Multiplan Empr N Rg
MYPK3.SA,Iochpe Maxion NM Rg
NATU3.SA,Natura Cosmetics Rg
ODPV3.SA,Odontoprev NM Rg
PCAR4.SA,Cia Bras Pfd N1
PETR3.SA,Petrobras Rg
PETR4.SA,Petroleo Bras Pfd
PMAM3.SA,Paranapanema NM Rg
POMO4.SA,Marcopolo Pfd N2
PSSA3.SA,Porto Seguro NM Rg
QGEP3.SA,QGEP Participac  Rg
QUAL3.SA,Qualicorp NM Rg
RADL3.SA,Raia Drogasil NM Rg
RAPT4.SA,Randon Part Pfd N1
RENT3.SA,Localiza Rent NM Rg
RLOG3.SA,Cosan Log NM Rg
RUMO3.SA,Rumo Log
SANB11.SA,Santander Br Uts N2
SBSP3.SA,Sabesp NM
SCAR3.SA,Sao Carlos NM
SEER3.SA,Ser Educacional NM
SLCE3.SA,SLC Agricola NM
SMLE3.SA,Smiles NM
SMTO3.SA,Sao Martinho NM
SSBR3.SA,Sonae Sierra NM
SULA11.SA,Sul America CDA N2
SUZB5.SA,Suzano Papel Pfd-A
TAEE11.SA,Tran Alianca CDA N2
TGMA3.SA,Tegma Gestao NM
TIET11.SA,AES TIETE E Uts N2
TIMP3.SA,Tim Part NM
TOTS3.SA,Totvs NM
TRPL4.SA,Tran Paulsta Pfd N1
TUPY3.SA,Tupy NM
UGPA3.SA,Ultrapar NM
USIM3.SA,Usiminas N1
USIM5.SA,Usiminas Pfd-A N1
VALE3.SA,Vale N1
VALE5.SA,Vale Pfd-A N1
VIVT4.SA,Telefonica Br Pfd
VLID3.SA,Valid Solucoes NM
VVAR11.SA,Via Varejo CDA N2
WEGE3.SA,Weg NM
