Symbol,Name
ABCB4.SA,ABC Br Conv Pfd N2
ABEV3.SA,Ambev SA
ALPA4.SA,Alpargatas Pfd N1
ALSC3.SA,Aliansce Shop NM
ANIM3.SA,Gaec Educacao NM
ARZZ3.SA,Arezzo Ind NM
BBAS3.SA,Banco do Brasil NM
BBDC3.SA,Bradesco N1
BBDC4.SA,Bradesco Pfd N1
BBSE3.SA,BB Seguridade
BBTG11.SA,BTG PACT PART CDA
BEEF3.SA,Minerva NM
BRAP4.SA,Bradespar Pfd N1
BRFS3.SA,BRF NM
BRKM5.SA,Braskem Pfd-A N1
BRML3.SA,BR Malls Part NM
BRPR3.SA,BR Properties NM
BRSR6.SA,Banrisul Pfd-B
BTOW3.SA,B2W Cia Digital NM
BVMF3.SA,BMF Bovespa NM
CCRO3.SA,CCR NM
CESP6.SA,CESP Pfd-B N1
CGAS5.SA,Comgas Pfd-A
CIEL3.SA,Cielo
CMIG3.SA,Cemig N1
CMIG4.SA,Cemig Pfd N1
CPFE3.SA,CPFL Energia NM
CPLE6.SA,Copel Pfd-B N1
CSAN3.SA,Cosan NM
CSMG3.SA,Cia Saneament MG NM
CSNA3.SA,Sid Nacional
CTIP3.SA,CETIP NM
CVCB3.SA,CVC Brasil NM
CYRE3.SA,Cyrela Brazil
DTEX3.SA,Duratex NM
ECOR3.SA,EcoRodovias NM
EGIE3.SA,ENGIE Brasil
ELET3.SA,Eletrobras N1
ELET6.SA,Eletrobras Pfd-B N1
ELPL4.SA,Eletropaulo Pfd N2
EMBR3.SA,Embraer NM
ENBR3.SA,Energias do Brsl NM
EQTL3.SA,Eqtl Energia NM
EVEN3.SA,Even Constr NM
EZTC3.SA,Ez Tec NM
FIBR3.SA,Fibria NM
FLRY3.SA,Fleury NM
GFSA3.SA,Gafisa NM
GGBR3.SA,Gerdau N1
GGBR4.SA,Gerdau Pfd N1
GOAU4.SA,Gerdau Met Pfd N1
GRND3.SA,Grendene NM
GUAR3.SA,Guararapes
HGTX3.SA,Cia Hering NM
HYPE3.SA,Hypermarcas NM
IGTA3.SA,Iguatemi Empresa NM
ITSA4.SA,Itausa Pfd N1
ITUB4.SA,Itauunibanco Pfd N1
JBSS3.SA,JBS NM
JSLG3.SA,JSL SA NM
KLBN11.SA,KLABIN CDA
KROT3.SA,Kroton Educat NM
LAME3.SA,Lojas Americanas
LAME4.SA,Loja Americanas Pfd
LEVE3.SA,Mahle-Metal Leve NM
LIGT3.SA,Light NM
LINX3.SA,Linx NM
LLIS3.SA,Restoque Com NM
LREN3.SA,Lojas Renner NM
MAGG3.SA,Magnesita SA NM
MDIA3.SA,M Dias Branco NM
MPLU3.SA,Multiplus NM
MRFG3.SA,Marfrig Global NM
MRVE3.SA,MRV Engenharia NM
MULT3.SA,Multiplan Empr N2
MYPK3.SA,Iochpe Maxion NM
NATU3.SA,Natura Cosmetics NM
ODPV3.SA,Odontoprev NM
PCAR4.SA,Cia Bras Pfd N1
PETR3.SA,Petrobras
PETR4.SA,Petroleo Bras Pfd
PMAM3.SA,Paranapanema NM
POMO4.SA,Marcopolo Pfd N2
PSSA3.SA,Porto Seguro NM
QGEP3.SA,QGEP Participac NM
QUAL3.SA,Qualicorp NM
RADL3.SA,Raia Drogasil NM
RENT3.SA,Localiza Rent NM
SBSP3.SA,Sabesp NM
SEER3.SA,Ser Educacional NM
SLCE3.SA,SLC Agricola NM
SMLE3.SA,Smiles NM
SMTO3.SA,Sao Martinho NM
SSBR3.SA,Sonae Sierra NM
SULA11.SA,Sul America CDA N2
SUZB5.SA,Suzano Papel Pfd-A
TAEE11.SA,Tran Alianca CDA N2
TIMP3.SA,Tim Part NM
TOTS3.SA,Totvs NM
TPIS3.SA,TPI Triunfo NM
TRPL4.SA,Tran Paulsta Pfd N1
TUPY3.SA,Tupy NM
UGPA3.SA,Ultrapar NM
VALE3.SA,Vale N1
VALE5.SA,Vale Pfd-A N1
VIVT4.SA,Telefonica Br Pfd
VLID3.SA,Valid Solucoes NM
VVAR11.SA,Via Varejo CDA N2
WEGE3.SA,Weg NM
