Symbol,Name
AAPL,Apple Inc Common
AMGN,Amgen Inc Common
AXP,American Express Co Common
BA,Boeing Co Common
CAT,Caterpillar Inc Common
CRM,Salesforce Inc Common
CSCO,Cisco Systems Inc Common
CVX,Chevron Corp Common
DIS,Walt Disney Co Common
DOW,Dow Inc Common
GS,Goldman Sachs Group Inc Common
HD,Home Depot Inc Common
HON,Honeywell International Inc Common
IBM,International Business Machines Corp Common
INTC,Intel Corp Common
JNJ,Johnson & Johnson Common
JPM,JPMorgan Chase & Co Common
KO,Coca-Cola Co Common
MCD,McDonald's Corp Common
MMM,3M Co Common
MRK,Merck & Co Inc Common
MSFT,Microsoft Corp Common
NKE,NIKE Inc B Common
PG,Procter & Gamble Co Common
TRV,Travelers Companies Inc Common
UNH,UnitedHealth Group Inc Common
V,Visa Inc A Common
VZ,Verizon Communications Inc Common
WBA,
WMT,Walmart Inc Common
