Symbol,Name
AC.MX,Arca Continental
ALFAA.MX,Alfa-A
AMXL.MX,America Movil-L
ASURB.MX,ASUR -B
BIMBOA.MX,Grupo Bimbo-A
CEMEXCPO.MX,Cemex-Cpo
FEMSAUBD.MX,Fomento Econom Uts
FUNO11.MX,Deutsche Bk Mex 11
GAPB.MX,Grupo Aero Pac-B
GCARSOA1.MX,Grupo Carso-A1
GFINBURO.MX,Grupo Financ-O
GFNORTEO.MX,Grupo Fin Banorte-O
GMEXICOB.MX,Gmexico-B
LALAB.MX,Grupo Lala-B-I
MEXCHEM.MX,Mexichem
PE&OLES.MX,Ind Penoles
PINFRA.MX,Promotora Oper
PINFRAL.MX,Promotora Oper-L
SANMEXB.MX,Grupo Financ-B
TLEVISACPO.MX,Grupo Televisa-Cpo
WALMEX.MX,Wal-Mart
