Symbol,Name
AXP,American Express Company
BA,The Boeing Company
BAC,Bank of America Corp
CAT,Caterpillar Inc Common
CSCO,"Cisco Systems, Inc."
CVX,Chevron Corp Common
DD,
DIS,The Walt Disney Company
GE,General Electric Co
HD,"The Home Depot, Inc."
HPQ,Hewlett-Packard Co
HWM,Howmet Aerospace Inc Common
IBM,International Business Machines Corporation
INTC,Intel Corp Common
JNJ,Johnson & Johnson Common
JPM,JPMorgan Chase & Co.
KO,The Coca-Cola Company
MCD,McDonald's Corporation
MMM,3M Company
MRK,"Merck & Co., Inc."
MSFT,Microsoft Corporation
PFE,Pfizer Inc
PG,The Procter & Gamble Company
RTX,Raytheon Technologies Corp
T,AT&T Inc
TRV,"The Travelers Companies, Inc."
UNH,UnitedHealth Group Incorporated
VZ,Verizon Communications Inc.
WMT,Walmart Inc.
XOM,Exxon Mobil Corp
