Symbol,Name
AXP,American Express Company
BA,The Boeing Company
C,Citigroup Inc
CAT,Caterpillar Inc Common
DD,
DIS,The Walt Disney Company
EKDKQ,
GE,General Electric Co
HON,Honeywell International Inc.
HPQ,Hewlett-Packard Co
HWM,Howmet Aerospace Inc Common
IBM,International Business Machines Corporation
IP,International Paper Co
JNJ,Johnson & Johnson Common
JPM,
KO,The Coca-Cola Company
MCD,McDonald's Corporation
MMM,3M Company
MO,Altria Group Inc
MRK,"Merck & Co., Inc."
MTLQQ,
PG,The Procter & Gamble Company
RTX,Raytheon Technologies Corp
T,
WMT,Walmart Inc.
XOM,Exxon Mobil Corp
