Symbol,Name
ABX.TO,Barrick Gold Rg
AEM.TO,Agnico Eagle Min Rg
ATD.B.TO,Aliment Couche -B
BAM.A.TO,Brookfield LVtgRg-A
BCE.TO,BCE Rg
BMO.TO,Bk Of Montreal Rg
BNS.TO,Bk of Nova Scoti Rg
CM.TO,Cdn Imperial Ban Rg
CNQ.TO,Cdn Natural Res Rg
CNR.TO,Canadian Natl Rl Rg
CP.TO,CDN Pacific Rail Rg
CSU.TO,Constellation So Rg
ENB.TO,Enbridge Rg
FNV.TO,Franco-Nevada Rg
FTS.TO,Fortis Rg
GIB.A.TO,CGI Rg SV-A
GWO.TO,Great-West Lifec Rg
IFC.TO,Intact Financial Rg
KL.TO,Kirkland Lake GI
L.TO,Loblaw Cos Rg
MFC.TO,Manulife Financi Rg
NAN.TO,Natl Bk Canada Rg
NTR.TO,Nutrien Rg
QSR.TO,Restaurant Brand Rg
RCI.B.TO,Rogers Comm -B-
RY.TO,Royal Bank Canad Rg
SHOP.TO,Shopify SVtg Rg-A
SLF.TO,Sun Life Financi Rg
SU.TO,Suncor Energy Rg
T.TO,Telus Rg
TD.TO,Toronto-Dominion Rg
TRI.TO,Thomson Reuters Rg
TRP.TO,TC Energy Rg
WCN.TO,Waste Connection Rg
WPM.TO,Wheaton Precious Rg
